metric,legacy_mean,v2_mean,mean_delta,mean_vehicle_change_pct,valid_pair_count
distance_km,4128.849999999999,4272.766666666666,143.91666666666669,4.083371120117984,24
fuel_used_l,889.7220833333337,919.8420833333336,30.11999999999973,4.273935163042256,24
fuel_efficiency_km_l,7.151362586158595,7.134073465238157,-0.0172891209204391,-0.1743001749231092,24
avg_speed_kmh,28.62785145731894,32.16458237217132,3.5367309148523867,7.238046183435453,24
avg_rpm,1199.9593224540542,1162.2623653242072,-37.696957129846915,-2.6109490773493955,24
rpm_efficiency_ratio,0.3210003983331954,0.2972232471236352,-0.0237771512095602,-10.668513670164035,24
idle_ratio,0.1321344140403835,0.232625454801151,0.1004910407607674,74.45133908891842,24
harsh_braking_records_vs_events,4073.5,69.72727272727273,-4003.7727272727275,98.833357509783,22
side_accel_records_vs_events,4351.318181818182,86.04545454545455,-4265.272727272727,98.34230924911914,22
